"sinc1_s","sinc7_2","sinc7_3","sinc1_1","sinc1_2","sinc1_3","gender"
,,,0.25,0.07139999999999999,,0.0
,,,0.25,0.07139999999999999,,0.0
,,,0.25,0.07139999999999999,,0.0
,,,0.25,0.07139999999999999,,0.0
,,,0.25,0.07139999999999999,,0.0
,,,0.25,0.07139999999999999,,0.0
,,,0.25,0.07139999999999999,,0.0
,,,0.25,0.07139999999999999,,0.0
,,,0.25,0.07139999999999999,,0.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.3333333333333333,0.3414,0.38461538461538464,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.3,0.4,,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.08333333333333333,0.2858,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.16666666666666666,0.3636,0.15384615384615385,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.0,0.2926,0.0,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.25,0.33340000000000003,0.3076923076923077,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.18516666666666665,0.244,0.15384615384615385,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.0,,,1.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.4,0.23076923076923078,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.2,0.15384615384615385,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,0.3076923076923077,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.3333333333333333,,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,,,,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.36666666666666664,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.3333333333333333,0.3,,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.16666666666666666,0.1,0.07692307692307693,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.0,0.2,0.0,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.3333333333333333,0.0,0.15384615384615385,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.08333333333333333,0.0,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.38333333333333336,0.3,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.4166666666666667,0.2,,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.2,0.15384615384615385,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.16666666666666666,0.4,,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.4,0.3076923076923077,0.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.6,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.3333333333333333,0.2,,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.4166666666666667,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.5833333333333334,0.6,0.46153846153846156,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
,,,0.25,0.1,0.23076923076923078,1.0
