"amb1_s","amb7_2","amb7_3","amb1_1","amb1_2","amb1_3","gender"
,,,0.2830188679245283,0.5,0.16666666666666666,0.0
,,,0.2830188679245283,0.5,0.16666666666666666,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.37735849056603776,0.5,,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.18867924528301888,0.25,0.5,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.0,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.0,0.0,0.16666666666666666,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.2830188679245283,1.0,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.1320754716981132,0.4,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.2830188679245283,0.25,,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.18867924528301888,0.25,,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.2830188679245283,0.5,0.3333333333333333,0.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.18867924528301888,0.0,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.0,0.5,,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.18867924528301888,0.5,0.3333333333333333,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.0,0.25,0.0,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.2830188679245283,0.25,0.6666666666666666,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
,,,0.0,0.0,0.3333333333333333,1.0
